filename	event_labels
1Ph-Y4IrgE4_30_40	Speech,Car
1Ph1I4fEI0I_50_60	Cello
1PjTDpcgPLk_20_30	Speech,Singing
1PmZc3PZS94_260_270	Frying_(food)
1PzX9BZEWSE_30_40	Chicken_rooster
1Q8ZvRUe0WY_280_290	Chicken_rooster
1QAZc5vOLlE_10_20	Cat
1QAwHDoNpYw_30_40	Speech,Violin_fiddle
1QJKckS71lk_230_240	Motorcycle
1QJswBQWVeY_250_260	Speech,Singing
1QNNROaLj4M_30_40	Cheering
1QPxxusl1SY_360_370	Speech,Dog
1QTRIDZimtE_0_10	Speech,Singing
1QUelNrjrwY_30_40	Acoustic_guitar,Speech
1QVvHOT5UZE_30_40	Chicken_rooster
1Q_F4BPaagc_180_190	Speech,Singing
1QhUeTZ-CPc_10_20	Speech,Dog
1Ql4IrPCW98_170_180	Chicken_rooster
1QmEajJP3Jc_260_270	Cheering
1QmHBkBTeFQ_25_35	Speech,Car
1QmU9guAVjI_240_250	Cheering
1QmnzR8cdZY_30_40	Speech,Car
1QoYbTaniIM_30_40	Speech,Car
1QqiZk9X5gk_20_30	Lawn_mower
1Qwagvnf53A_190_200	Cello
1QxDi-op6Qg_27_37	Cat
1QycpJp-YGA_50_60	Speech,Car
1R5wgr7Xzag_30_40	Speech,Dog
1R80cAZ2LXU_350_360	Acoustic_guitar,Speech
1R9oQMMFc24_18_28	Chicken_rooster
1RB9q-dRz4s_30_40	Speech,Violin_fiddle
1RDqXuU_V30_30_40	Speech,Car
1RDu-2owUN0_30_40	Speech,Dog
1REcQ-2QKpQ_260_270	Chicken_rooster
1REqu6Qc7Og_110_120	Lawn_mower
1RF4gg5LNqk_30_40	Speech,Car
1RI0gPxo-4k_30_40	Speech,Car
1RI6d6VDp14_27_37	Speech,Car
1RKsyVTxXWg_40_50	Speech,Car
1RNcJ-T58aI_30_40	Speech,Car
1RNq7dbRpWU_16_26	Cat
1RQDHn5YiK8_10_20	Speech,Motorcycle
1RSqXK9hVT8_30_40	Speech,Dog
1RWVulkxy0Q_320_330	Speech,Car
1RZa5g9e4pk_270_280	Cheering
1RZid6kpJfg_30_40	Speech,Car
1RbXbND6yjQ_30_40	Speech,Chicken_rooster
1RklweurliU_80_90	Cello
1RpnBTT-dxU_30_40	Speech,Dog
1RqsttEtixo_30_40	Speech,Baby_cry_infant_cry
1RwhRTe-OKk_30_40	Banjo
1RyF0b6oqY4_0_10	Speech,Motorcycle
1S3rsgyHsuc_60_70	Speech,Motorcycle
1S4KioE1Q5E_30_40	Acoustic_guitar,Speech
1S6nMZwRtyc_30_40	Speech,Dog
1S7ZiKYPu4Q_30_40	Cat
1S7ur-Mz5dI_30_40	Speech,Car
1S81_DY_wzE_0_4	Speech,Dog
1S8jJrEQNHQ_20_30	Banjo
1S9tKcrJg4A_30_40	Speech,Dog
1SAw44hg6sg_110_120	Chainsaw
1SN410FjPcU_30_40	Acoustic_guitar,Speech
1SS1rm9Cyk8_1_11	Speech,Dog
1SYQG3_l96A_30_40	Acoustic_guitar,Violin_fiddle
1SiruQHcSKQ_30_40	Speech,Dog
1SsyJvXcZrY_30_40	Cat
1Svhv1-H1kA_29_39	Speech,Car
1Swnba_tTiU_30_40	Violin_fiddle,Cello
1Sxv4qkJlow_8_18	Speech,Car
1Syeu6jm7FA_0_10	Speech,Car
1SzIhohwD2g_0_8	Speech,Car
1SzPWuWn848_30_40	Cheering
1T0iOEd4sy0_30_40	Speech,Cat
1TAOyk0Xgss_370_380	Vacuum_cleaner
1TB3-XSom_A_30_40	Speech,Baby_cry_infant_cry
1TGhiog42rU_30_40	Speech,Dog
1THljuwMb94_11_21	Speech,Baby_cry_infant_cry
1TIGnwpqeVY_24_34	Speech,Dog
1TIx22Pnt1Q_30_40	Speech,Dog
1TZ6MV3OG6A_110_120	Motorcycle
1TcHEk09ES4_30_40	Speech,Violin_fiddle
1Tfx9MSpiyk_30_40	Speech,Dog
1TgRIvR5U70_140_150	Lawn_mower
1Thqsodw3zI_440_450	Accordion
1TjfflnsPpQ_100_110	Cello
1Tjy6_nzv0M_70_80	Speech,Basketball_bounce
1TqdDdDLHhs_10_20	Speech,Dog
1U-29wr72-Q_160_170	Speech,Helicopter
1U0N-5o2Moc_30_40	Cat
1U1k-d1x1qw_30_40	Cat
1U3JM75Z5es_30_40	Speech,Dog
1U4D63urKlo_90_100	Speech,Frying_(food)
1U8OIXp0_hE_30_40	Speech,Car
1U99glWePwc_30_40	Speech,Car
1UB7gOixrCA_30_40	Speech,Car
1UH-TFIqOl4_30_40	Speech,Dog
1ULogjMYnIY_10_20	Speech,Cat
1UTaPnm3tTA_0_10	Banjo
1UTrkbV3jxg_30_40	Cello
1UdGScz_0rg_30_40	Speech,Dog
1UdYMI8Cwsc_160_170	Speech,Chicken_rooster
1Ude4T6NCUY_120_130	Chicken_rooster
1UgCfEUzfqo_30_40	Cat
1UgNqviEgHI_50_60	Chicken_rooster
1Ui_LOoNuo8_120_130	Helicopter
1Uj3cW8oemc_120_130	Speech,Singing
1Ul86ttG498_11_21	Speech,Car
1Unp4vddTlM_30_40	Cat
1Uq-fRnpcDQ_380_390	Speech,Cello
1UqxJisaXrk_30_40	Speech,Cat
1Ur17s2AtyM_16_26	Speech,Car
1UsKIjJZk_w_30_40	Speech,Car
1Uw0xB_h3MY_100_110	Cat
1UwD4oEnPtk_30_40	Acoustic_guitar,Speech
1V-rFaIWnzU_180_190	Singing,Speech
1V1D7Gu8d7c_17_27	Speech,Car
1V2DuvvNVGY_30_40	Acoustic_guitar,Speech
1V7FLBJWCYI_30_40	Speech,Car
1V7W6-K0XQU_80_90	Cheering
1V7vxCXMrWo_30_40	Speech,Dog
1V7wGtxOpRE_60_70	Speech,Singing
1V8UurfTufw_110_120	Violin_fiddle,Cello
1VDc7IDWl7M_30_40	Acoustic_guitar,Speech
1VDmYuKNrWc_30_40	Speech,Car
1VJFTw9aDPw_22_32	Speech,Car
1VMuExvJi4o_30_40	Speech,Car
1VOSCd0UVwk_30_40	Speech,Car
1VPLhdQgQyE_2_12	Cat
1VQZAJgvzWI_30_40	Cat
1VVr6_KQGwc_30_40	Speech,Cat
1V_G9y8OYOk_30_40	Speech,Car
1VcAeGI-wzk_30_40	Speech,Car
1VdM8DSQW7s_18_28	Telephone_bell_ringing
1VfD-a4uUFM_80_90	Helicopter
1Vf_kM-owOs_30_40	Speech,Car
1Vi4NGoB22o_30_40	Speech,Dog
1VoDR33SVs0_0_10	Speech,Car
1VqEURDUqy4_50_60	Speech,Car
1VrFgDDErXs_30_40	Speech,Dog
1VrpDlx213Q_27_37	Chicken_rooster
1Vs2oGm_EMg_30_40	Chicken_rooster
1VsQbjCo-o8_10_20	Speech,Car
1VsoQVf6z4I_0_10	Speech,Car
1Vy0W970iPU_30_40	Speech,Car
1VyUmkngG5g_10_20	Cat
1VypFypRaVQ_50_60	Motorcycle
1VzpPeuXHlw_8_18	Speech,Car
1W-CSWQ_HzQ_10_20	Speech,Basketball_bounce
1W8Fc1oCdiA_30_40	Chicken_rooster
1WD8YeWtBho_0_10	Speech,Cheering
1WFLYqsLvv0_0_10	Fire_alarm
1WGfcIOLUK8_30_40	Dog,Speech
1WHV66mTQoc_30_40	Speech,Car
1WItS6mJwZQ_40_50	Cheering
1WTSW96XP6E_180_190	Speech,Motorcycle
1WU5LO1iuAo_30_40	Accordion
1WY7Vspi4GA_26_36	Speech,Car
1Wad6w0CjXk_20_30	Banjo
1WcQkC9tyAE_0_7	Speech,Car
1WcbKjKi6HQ_40_50	Speech,Car
1Wdzl13uoNM_30_40	Speech,Dog
1WjCxTKW8Lg_30_40	Speech,Violin_fiddle
1Wm_qxQvhjk_30_40	Speech,Car
1WnlXPRk1dE_100_110	Speech,Singing
1WsgbJJ_TVI_30_40	Speech,Dog
1Wv82JUG9Fc_30_40	Acoustic_guitar,Speech
1WvB9aelZ44_30_40	Chicken_rooster
1Ww1gW-ecYk_0_10	Speech,Car
1WyXUZOGM7g_30_40	Speech,Violin_fiddle
1X5dQDH7oRI_450_460	Basketball_bounce
1X7xYiJBaow_260_270	Chicken_rooster
1XErzH2-f-A_270_280	Cello
1XFGCIltEuU_20_30	Speech,Helicopter
1XJm5-sOyhY_30_40	Speech,Car
1XMVyJIHSEQ_30_40	Cat
1XQJ8WEzWPM_30_40	Speech,Dog
1XaW3VAknPY_0_10	Speech,Violin_fiddle
1XblOtCeqcQ_29_39	Speech,Dog
1Xdgibqcjr4_0_10	Speech,Car
1XnMLkDGIPk_20_30	Speech,Dog
1Xwh5xKUyk4_30_40	Acoustic_guitar,Speech
1Y-Zl8bAaUE_13_23	Speech,Chicken_rooster
1Y-uBNOycOM_10_20	Accordion
1Y1nlkz_mpg_14_24	Cat
1Y2JmpUT9lQ_16_26	Chicken_rooster
1Y7Xsy2uB3s_30_40	Speech,Violin_fiddle
1Y8s8E-Wroc_20_30	Cat
1Y9FIaY-z6E_4_14	Speech,Cat
1Y9J4hpXG3w_310_320	Speech,Cheering
1YKaA_-0sOE_30_40	Speech,Car
1YMVwkVY-Es_70_80	Cheering
1YNXopNwo8A_30_40	Speech,Motorcycle
1YOLr70xhHY_10_20	Speech,Chicken_rooster
1YR1-wSFMNE_0_10	Speech,Chicken_rooster
1YR95gP5lf8_50_60	Speech,Dog
1YXVnM6ASgM_20_30	Cello
1YYHuxqOkIk_0_10	Chicken_rooster
1YdEoA55S_E_30_40	Speech,Car
1YhPUYnAL5w_30_40	Speech,Car
1Yi3vU76-y4_10_20	Speech,Dog
1Yp905kudgg_30_40	Speech,Car
1YpF7-lle5M_30_40	Speech,Car
1YpGi7zM2HQ_30_40	Chicken_rooster
1YtfRIy1HN4_20_30	Speech,Car
1Yxm08Q5j04_14_24	Speech,Car
1Z-ezGNd3wQ_30_40	Speech,Violin_fiddle
1Z19W2GRX2s_70_80	Cheering
1Z3E3g5M3AU_490_500	Speech,Car
1Z3uJKmg_WI_30_40	Acoustic_guitar,Speech
1Z7XS3dm96E_30_40	Speech,Car
1Z891rVFZlY_30_40	Speech,Car
1Z9N6f9KN8w_30_40	Speech,Car
1ZAytppeRPE_0_10	Cat
1ZDAFlu-_BQ_120_130	Speech,Motorcycle
1ZEJy7mUdYk_30_40	Speech,Car
1ZFsS-p8IxI_30_40	Speech,Car
1ZHIoV0ybVU_8_18	Cat
1ZI7H4P-Gm8_3_13	Speech,Violin_fiddle
1ZKBmAvS2AQ_0_10	Speech,Car
1ZLSvjctV-Q_30_40	Speech,Car
1ZPKvKZtWiA_280_290	Motorcycle
1ZQ9NZkgg0I_160_170	Banjo
1ZRr3SzxSKc_3_13	Speech,Dog
1ZSnoZxTHAo_30_40	Cat
1ZWnRCTC1tg_30_40	Cat
1ZXCppqKfzg_30_40	Speech,Dog
1ZXSGLBl1DU_30_40	Speech,Dog
1Zb5Hfo8alU_30_40	Speech,Car
1ZbJWfTcgfg_30_40	Speech,Car
1Zbcj8Hb00Q_30_40	Speech,Car
1ZcUu3U8wnA_570_580	Speech,Helicopter
1ZeXHvqcMRE_300_310	Speech,Car
1Zh0FA8mO-k_14_24	Cat
1ZhFtIq66rA_0_10	Speech,Singing
1ZhtOjwuNpc_40_50	Speech,Chainsaw
1ZiKrVqYzVo_30_40	Cat
1Zkw2R5Ruxk_30_40	Acoustic_guitar,Speech
1ZlO-G4g2d0_30_40	Chicken_rooster
1ZmxcGxOM04_30_40	Speech,Car
1ZsaBwtNsnU_240_250	Acoustic_guitar,Speech
1Zu82cYQ4kI_30_40	Speech,Dog
1ZuvoUltng8_20_30	Cat
1ZvHuyf4-7k_30_40	Speech,Car
1Zvv5rXL4nU_25_35	Clapping
1ZxLZG0gYXU_170_180	Speech,Singing
1ZzPc9NkJsg_20_30	Motorcycle
1_0009WWBvk_270_280	Acoustic_guitar,Speech
1_1eNqLYTq0_30_40	Speech,Car
1_2vJ3VbBpw_10_20	Speech,Car
1_3Jtg9Ugmk_20_30	Speech,Dog
1_5M8dXWuow_30_40	Speech,Car
1_7-h0SLVwU_90_100	Speech,Dog
1_7BJ9P2Na8_20_30	Speech,Motorcycle
1_D7hLJ4ZBQ_30_40	Speech,Violin_fiddle
1_DouJRW3PM_30_40	Speech,Clapping
1_FTfTT2LAo_30_40	Accordion
1_LFhftPfeo_30_40	Speech,Dog
1_NKHue1fbQ_30_40	Acoustic_guitar,Speech
1_NtsZ4FEnQ_30_40	Acoustic_guitar,Singing
1_POY-6EtSg_350_360	Speech,Motorcycle
1_Q80fDGLRM_10_20	Dog,Speech
1_TeYyrRCY8_30_40	Speech,Car
1_TwgFEmHKI_30_40	Speech,Dog
1_U2waItqN4_30_40	Speech,Car
1_XnOqs-Yr8_0_6	Speech,Dog
1_b70QzumTw_10_20	Speech,Car
1_bLIXzVyio_30_40	Speech,Dog
1_hkRJDk9gc_30_40	Speech,Baby_cry_infant_cry
1_mhEJQWe8I_20_30	Speech,Car
1_n6XYukiK8_100_110	Chainsaw
1_rHK1D084M_30_40	Speech,Car
1_v542gJ5fA_13_23	Acoustic_guitar,Speech
1_xUAwUttBc_30_40	Speech,Dog
1_xewpKYwbM_5_15	Cat
1a-TU2JNxTk_60_70	Motorcycle
1a-bMK6QuO0_30_40	Speech,Dog
1a0ykI830eg_30_40	Speech,Car
1a18RyXQRH4_50_60	Cello
1a6enSgUfS4_30_40	Speech,Car
1a6qrWm7fws_30_40	Acoustic_guitar,Speech
1a9CmJdD5Ns_120_130	Speech,Car
1aA6mrKxhDo_30_40	Speech,Car
1aCu-_e1lNE_13_23	Speech,Car
1aCyNnYNWvA_11_21	Speech,Car
1aEXbyHB3_k_30_40	Speech,Chicken_rooster
1aI5NWBxGkg_30_40	Speech,Dog
1aKmY1Zm_1w_0_10	Acoustic_guitar,Speech
1aMf8rn1XbU_250_260	Chicken_rooster
1aSwMaZ9V_s_21_31	Speech,Chicken_rooster
1afuD0aM0z4_240_250	Cheering
1ag_IA2r_Ig_10_20	Helicopter
1ahjgFjrMbc_30_40	Speech,Dog
1aiShEJVJEA_160_170	Cello
1aiiECRXqPA_30_40	Speech,Dog
1akH7Wrm4RI_25_35	Acoustic_guitar,Speech
1amWphKoXEQ_30_40	Speech,Car
1amzuO86nIQ_60_70	Motorcycle
1anFN1w_ips_20_30	Speech,Car
1arSPnd-2To_13_23	Speech,Dog
1azsIBy4U7Y_30_40	Acoustic_guitar,Speech
1b01n3dza3k_30_40	Speech,Car
1b1b-9_AcFg_30_40	Cat
1b2YZNhlqtg_30_40	Speech,Baby_cry_infant_cry
1b2mB9_fqLY_30_40	Acoustic_guitar,Speech
1b36MnBQ0Eg_30_40	Speech,Car
1b39Ga1duCA_30_40	Speech,Car
1b3cB6o-nbA_30_40	Speech,Car
1b4xorxtsok_0_10	Speech,Helicopter
1b58z2VV2Es_20_30	Cheering
1bBIs4UKrcM_16_26	Speech,Car
1bDRQlcyOHs_1_11	Speech,Car
1bFIcfSokOE_30_40	Speech,Dog
1bLiln73d8U_450_460	Cello
1bOo0eV34zw_30_40	Speech,Dog
1bOukvpECmU_30_40	Speech,Cat
1bPySWJ5A1o_0_9	Speech,Car
1bQAizNSMf0_30_40	Speech,Dog
1b_tU3-CCU8_380_390	Speech,Singing
1ba6bDbh3_E_70_80	Chicken_rooster
1bdyFJt5nI4_100_110	Blender
1bh4cHQhkqk_27_37	Speech,Cat
1bhG7_aC9K8_30_40	Acoustic_guitar,Speech
1bhNR5nqEyg_30_40	Speech,Baby_cry_infant_cry
1bhbl7bpQSM_560_570	Speech,Car
1biACxx9c40_30_40	Acoustic_guitar,Speech
1bkZzN5E53c_40_50	Motorcycle
1boEv2FuA8Y_300_310	Cat
1boTOjVPP90_21_31	Acoustic_guitar,Speech
1bqxaEs7cs0_30_40	Banjo
1brAAWzOGH8_70_80	Chicken_rooster
1brNO5AKpCY_30_40	Acoustic_guitar,Speech
1btWmt9io-Y_310_320	Car,Speech
1btcyK0NUlU_180_190	Violin_fiddle,Cello
1bunwaPS7aM_30_40	Speech,Dog
1bvRkyT2Q5I_29_39	Cat
1bxdA4Ub28U_18_28	Speech,Car
1c0uFtEpgTA_180_190	Cello
1c2eL2piNeo_2_12	Chainsaw
1c470UCEXkc_20_30	Speech,Chicken_rooster
1c5P2TkXygU_23_33	Speech,Car
1c60ncAJcoI_30_40	Acoustic_guitar,Speech
1c66hv7SJzE_30_40	Speech,Car
1c8MokoXIC8_19_29	Speech,Car
1cCAssjH6KM_227_237	Lawn_mower
1cFoiMAX0jk_30_40	Speech,Car
1cImfMuRCSs_30_40	Speech,Dog
1cJjGHgXzeU_410_420	Motorcycle
1cLZydbvASw_40_50	Speech,Car
1cM9T20AjxY_30_40	Cello
1cOD8GJLTEI_0_10	Speech,Basketball_bounce
1cOra7ypc4Y_70_80	Cello
1cOtriUOaFU_0_10	Speech,Car
1cQKuKc2kNs_30_40	Speech,Car
1cQMJl6Pox8_30_40	Chicken_rooster
1cQUK4inWkA_160_170	Speech,Car
1cSeAysUdek_20_30	Cat
1cU28uMG5ZY_30_40	Speech,Singing
1cZMLrq06bg_110_120	Chicken_rooster
1cZX8A-hKbA_140_150	Speech,Dog
1cd-_obBdcY_30_40	Chicken_rooster
1ceA_HmVJuA_30_40	Speech,Car
1chBXgHWxUE_30_40	Speech,Motorcycle
1ci9EhneRNs_30_40	Cat
1cj2Z4XjPXs_30_40	Speech,Dog
1cmL8faF7W8_30_40	Speech,Cat
1cmVs8NOAAw_30_40	Clapping
1cmo1SGxJnc_40_50	Banjo
1col3CumWb8_28_38	Chicken_rooster
1cpWyQjkVAc_90_100	Motorcycle
1cr-8pYtxDc_560_570	Speech,Car
1cswMtlhRQk_25_35	Acoustic_guitar,Speech
1csyP-nX-mI_30_40	Acoustic_guitar,Speech
1ct21kH_5Jw_50_60	Speech,Car
1cwBAUf9dNQ_7_17	Speech,Cat
1cx2-BOUGGQ_30_40	Speech,Dog
1cybInIs1ZI_30_40	Motorcycle
1czWe8Uo5sw_0_5	Speech,Car
1d-URGM7s8A_70_80	Acoustic_guitar,Speech
1d2tdJ1h38Y_20_30	Speech,Car
1d73tfwfi4E_310_320	Speech,Dog
1d7B0qiIadE_25_35	Cat
1d7i8iYutSs_30_40	Speech,Car
1dAchVUFGWU_30_40	Speech,Chicken_rooster
1dGQ5G9yetI_200_210	Speech,Helicopter
1dGlh6SMqCc_30_40	Speech,Dog
1dJZw12Z0WA_30_40	Speech,Dog
1dN4Sdl-ZN8_110_120	Helicopter
1dOlHGVKLQw_20_30	Speech,Car
1dOqQLm-fd4_21_31	Speech,Dog
1dOxolAu32w_30_40	Speech,Dog
1dTDTUvU7yE_7_17	Speech,Car
1dU0QVViNSU_30_40	Speech,Car
1dW-9LqWcBk_0_10	Speech,Car
1dYtO_DQ1Qs_30_40	Acoustic_guitar,Speech
1dZJZlz1g4E_40_50	Violin_fiddle,Cello
1dZqqBCA6Dc_30_40	Speech,Singing
1dcjZv7QAMg_3_13	Speech,Car
1ddT99idPZM_10_20	Motorcycle
1dgBCUaZVAQ_21_31	Cat
1dhi91OhEzA_150_160	Speech,Frying_(food)
1diSXSSH19Q_540_550	Cello
1dkPqC7e210_70_80	Violin_fiddle,Cello
1dkYGYUcxq8_30_40	Acoustic_guitar,Speech
1dmz0KR31Xg_30_40	Speech,Dog
1dsqWCnGqpQ_30_40	Speech,Cat
1dtsNTAh6ac_30_40	Speech,Car
1dwBgGqB7ns_30_40	Acoustic_guitar,Speech
1dwWw3o8h0Q_2_12	Speech,Dog
1dwtb3WxA20_220_230	Speech,Singing
1dyTmrkZju0_60_70	Motorcycle
1dygi2-KmMs_80_90	Chicken_rooster
1dzC8qk5Caw_40_50	Blender
1e2uAdWaMBk_200_210	Motorcycle
1eAbYd7z2CY_80_90	Speech,Chicken_rooster
1eBWRcUSU_A_90_100	Cello
1eH4zB-LrWQ_30_40	Acoustic_guitar,Speech
1eI2-vhs0YY_21_31	Speech,Dog
1eLfwJanErQ_20_30	Speech,Chicken_rooster
1eNvdYhkin4_200_210	Helicopter
1eQSkR2w0R8_380_390	Speech,Lawn_mower
1eSCkm6XHHc_170_180	Banjo
1eUuJh0JCMo_30_40	Speech,Car
1eaVLFLkzXA_30_40	Chicken_rooster
1edvWCBlIv8_30_40	Acoustic_guitar,Speech
1ef2v0i7w0w_21_31	Speech,Car
1ei2Ha64te4_40_50	Banjo
1elMY8vpxDs_0_10	Motorcycle
1emMgdbf-L4_1_11	Chicken_rooster
1eriaUz3yDE_29_39	Speech,Dog
1f1MjSiE90g_30_40	Speech,Dog
1f3kw6U3oBI_30_40	Speech,Car
1f82bzuOZL8_30_40	Cat
1f9QJVrgs7Y_30_40	Speech,Baby_cry_infant_cry
1fASb-k-iRM_480_490	Speech,Car
1fAnN8rzZ90_100_110	Speech,Chicken_rooster
1fBuSA700OE_30_40	Speech,Car
1fDGejVDAHU_0_10	Chainsaw
1fEiigFP1Es_30_40	Speech,Dog
1fFKUU0boWY_0_10	Speech,Motorcycle
1fIpgdI0Kkk_30_40	Speech,Car
1fMOVuQUlEQ_10_20	Speech,Car
1fNMhq36wvM_18_28	Violin_fiddle,Cello
1fOFYElGjpE_30_40	Acoustic_guitar,Speech
1fQYCu-R-KA_30_40	Speech,Car
1fVw1sdeaWM_10_20	Speech,Car
1fWOqgLvGzI_30_40	Speech,Car
1fZY-aaSCbw_0_5	Speech,Dog
1faXS4jDR3c_180_190	Cheering
1ffAMKTh1BU_30_40	Acoustic_guitar,Speech
1fkc82C3ri0_21_31	Speech,Cat
1fq4al3LWWg_50_60	Speech,Dog
1fu2FMWZCow_110_120	Chicken_rooster
1fw7EdFmmy4_0_10	Motorcycle
1fwJTuGNNB0_24_34	Speech,Dog
1g-G6gmsZgQ_30_40	Speech,Dog
1g9jkCrWqZI_30_40	Speech,Car
1gA93zC-ckQ_320_330	Cello
1gAFoC-2f1Y_13_23	Speech,Car
1gBpirOyUUI_30_40	Speech,Car
1gDMW_U2X1Y_30_40	Speech,Car
1gDfxijjEA0_30_40	Speech,Dog
1gG3sXINmDw_30_40	Speech,Car
1gJrs-4XIwE_10_20	Speech,Dog
1gK3BmmR_GE_10_20	Chicken_rooster
1gMjOx2Hp-0_30_40	Speech,Baby_cry_infant_cry
1gOpSK9iZcM_4_14	Cat
1gTWVNEF8Ow_0_10	Speech,Motorcycle
1gVcuyz-6to_250_260	Helicopter
1gYAOujsrhw_430_440	Speech,Singing
1gioUHoLJPw_30_40	Acoustic_guitar,Speech
1gjGPuoTl0Q_30_40	Motorcycle
1gnyhjwiLbQ_20_30	Chicken_rooster
1gr_BhwBB6o_30_40	Speech,Baby_laughter
1grs3MpOIMQ_30_40	Speech,Dog
1h4yo1bshVQ_30_40	Speech,Car
1h7MYP5jKW8_50_60	Speech,Dog
1hAr0kYvhuY_30_40	Speech,Cat
1hB6HRb92Po_20_30	Speech,Dog
1hJpzVk00Cs_290_300	Basketball_bounce
1hMZbDz2KH8_30_40	Fire_alarm
1hNHrwXfk10_340_350	Speech,Baby_laughter
1hQ6x_rFJNw_30_40	Acoustic_guitar,Speech
1hR4B6xey_0_160_170	Chicken_rooster
1hYL5nmfMbE_330_340	Chicken_rooster
1h_DLog2ShA_80_90	Accordion
1h_Ks9a4xbg_30_40	Speech,Car
1hans4PNur4_140_150	Motorcycle
1hazcP-7pxU_30_40	Speech,Car
1hdDxxnwD78_70_80	Speech,Motorcycle
1hg_r_IE4H8_30_40	Speech,Singing
1hia350h2Cc_40_50	Speech,Dog
1hk-nVokL00_30_40	Acoustic_guitar,Speech
1hlbB25Bue4_0_10	Motorcycle
1ho5BZEuX94_30_40	Speech,Car
1hpkOS9z3f4_210_220	Speech,Singing
1hqGdxOZdhg_30_40	Speech,Dog
1ht0XjiSKXI_30_40	Speech,Helicopter
1i5XjnZtznk_30_40	Cello
1i6BH9v9ZFE_30_40	Speech,Car
1iIbhjnajQ0_19_29	Speech,Car
1iL0Y4TiCS8_210_220	Speech,Car
1iLRWtFiItU_130_140	Speech,Motorcycle
1iMkUYcVLn0_30_40	Speech,Car
1iNLeP-lOK8_30_40	Speech,Baby_cry_infant_cry
1iPz_OdCFmI_30_40	Speech,Car
1iXKgat2Ejc_30_40	Banjo
1iYYgYowe3o_0_10	Speech,Chicken_rooster
1iaEDqdYliE_14_24	Speech,Car
1ieQG2XHXak_30_40	Speech,Singing
1igu6i1UTsI_30_40	Speech,Car
1ij4byJM8ts_30_40	Banjo
1irHMsfRSJ8_12_22	Speech,Car
1isuXShxzOY_10_20	Telephone_bell_ringing
1ityelakcK0_90_100	Banjo
1iuZw0s6l1U_30_40	Speech,Dog
1iuxKGjzS5M_50_60	Speech,Clapping
1iv-HdpIKUQ_30_40	Speech,Dog
1iv3NFecH8E_30_40	Speech,Car
1ixeQy-U24o_14_24	Speech,Car
1izz9P5QU6k_50_60	Chicken_rooster
1j207risRvM_24_34	Speech,Cat
1j3EdSOu7ME_30_40	Blender
1j7nouMGjkA_30_40	Speech,Car
1j950jAH6IY_30_40	Speech,Car
1jBNUpmYpyo_30_40	Speech,Car
1jCvqhNboDg_18_28	Speech,Car
1jDBoQnAUlQ_30_40	Cello
1jEP9Iry4qE_30_40	Cat
1jFTNynSEy8_130_140	Banjo
1jKgEZ4nZ3Y_20_30	Motorcycle
1jLU6lA5j8U_30_40	Speech,Dog
1jQK5MzZVwQ_5_15	Speech,Dog
1jRdF9NtMYk_30_40	Cello
1jTnQHigwJQ_30_40	Speech,Car
1jY3hxEIoO8_30_40	Speech,Accordion
1jgLYR74yrU_30_40	Speech,Dog
1jpDlGTzTBw_30_40	Speech,Car
1jrbjv3pPz8_390_400	Speech,Car
1juKQIs5ePc_50_60	Frying_(food)
1juK_MSbAfQ_3_13	Cat
1jw9gXKa0x0_22_32	Speech,Car
1jxHF6cYaVI_30_40	Speech,Car
1jz1kax1c2Y_30_40	Speech,Car
1k-ZxPuRH0A_160_170	Motorcycle
1k1Yb5Cc9D0_3_13	Speech,Car
1kBKlWvdw4w_6_16	Speech,Dog
1kEHKcpjtLM_90_100	Chicken_rooster
1kH_n9gUZ4A_30_40	Speech,Violin_fiddle
1kI21txEmes_90_100	Speech,Car
1kI2oF9KeKM_26_36	Speech,Dog
1kJ0uA9WaG8_230_240	Speech,Car
1kPH66bEoNo_30_40	Speech,Violin_fiddle
1kYFeGkTESY_90_100	Speech,Singing
1k_KQt2gFA0_0_10	Lawn_mower
1kaCmk7yXxk_30_40	Cat
1kaNl2u-tJ4_30_40	Speech,Car
1kchv5e5AVM_30_40	Speech,Car
1kf5D7mqAjU_30_40	Speech,Violin_fiddle
1khDYSnIVIE_30_40	Acoustic_guitar,Speech
1kl1uqcxozw_22_32	Baby_cry_infant_cry
1klJlpxHlRc_0_10	Chicken_rooster
1koKc-H8Ehk_0_8	Cat
1kryiqzhKZc_30_40	Speech,Car
1kszY_sKskw_30_40	Speech,Violin_fiddle
1ktln4frQTc_25_35	Speech,Car
1kw2-h--bCI_30_40	Chicken_rooster
1kxnTHW60PQ_30_40	Speech,Cat
1l03-ysToMM_30_40	Acoustic_guitar,Speech
1l19aHqNgo0_11_21	Speech,Dog
1l6LwaEVHUo_29_39	Acoustic_guitar,Speech
1lAIRZmFrP0_80_90	Speech,Dog
1lBRRDM4xtM_30_40	Speech,Violin_fiddle
1lBl4WXrFxE_30_40	Speech,Cat
1lCQwOeOuco_0_10	Speech,Cat
1lG2xWHQSVI_120_130	Banjo
1lJXqptoQik_130_140	Speech,Basketball_bounce
1lM-73JZ2G8_30_40	Speech,Car
1lOmVBa-aj8_60_70	Cat
1lPdIyjqWVs_80_90	Cello
1lQVPJRUwTc_120_130	Speech,Dog
1lRVlwvk6cw_30_40	Accordion
1laj-Ou7IhQ_10_20	Motorcycle
1leM1Pa4tQM_14_24	Speech,Cat
